text,label
✨ ❗ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://sa-update.sa/posts/search فوراً,spam
✨ 🚨 وقف خيري في مكة: تبرع بـ 1000 ريال لبناء مسجد. الرابط: https://customs-pay.sa/blog/wp-content قبل 24 ساعة,spam
⏰ STC: استرد 100 ريال من فاتورتك الأخيرة. الرابط: https://alrajhi-support.sa/tag/tag/search اليوم فقط,spam
أهلاً وسهلاً، نود دعوتك لحفل زفاف عبدالله يوم 2025-06-12 في الخبر,ham
❌ ❗ عاجل: إخطار من النيابة العامة برقم 27760890. التفاصيل: https://moi-alert.xyz/wp-content فوراً,spam
تحية طيبة، أخت نورة، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ فهد. سيتم الرد خلال 3 أيام عمل,ham
الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 9735 ريال,ham
الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 6146 ريال,ham
تحية طيبة، عروض جرير: خصم 30% على الملابس حتى نهاية الأسبوع,ham
السلام عليكم، شكراً لشرائك من سوق! رقم طلبك: 81859666. سيتم التوصيل خلال 48 ساعة,ham
"🔥 مشروع عمل حر في الرياض: دخل شهري يصل لـ 25,000 ريال. اشتراك عبر: t.me/mal-mqt_8743",spam
أبو أحمد، أهلاً وسهلاً، نود دعوتك لحفل زفاف محمد يوم 2025-06-10 في الدمام,ham
السلام عليكم، أم فهد، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ عبدالله. سيتم الرد خلال 3 أيام عمل,ham
"❌ 🚨 تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 10,000 ريال. تأكيد الهوية فوراً: https://ksa-verify.xyz/posts/search فوراً",spam
"🔥 تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 25,000 ريال. تأكيد الهوية فوراً: https://stc-offer.net/main/app اليوم فقط",spam
نورة، ❗ عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0543908751 خلال ساعة,spam
تحية طيبة، أهلاً وسهلاً، نود دعوتك لحفل زفاف لطيفة يوم 2025-06-08 في الطائف,ham
تم شحن طلبك رقم 202129325. رقم الشحنة: SA283196172348,ham
تنبيه عاجل من الرياض: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://alrajhi-support.live/posts/tag/explore,spam
🚀 ❗ كفالة حاج: ساهم بـ 5000 ريال لإرسال حاج. التبرع: 0599089382 فوراً,spam
"عبدالله، 💰 🚨 وظيفة شاغرة: مدخل بيانات براتب 10,000 ريال. إرسال السيرة على الواتساب: 0541200555 قبل 24 ساعة",spam
⏰ أختكم سارة تبحث عن زواج شرعي. التواصل خاص للجادين فقط. اليوم فقط,spam
⚠️ 🔥 طلبك من سوق يحتاج تأكيد عنوان التوصيل خلال ساعة: https://stc-offer.net/categories قبل منتصف الليل,spam
تحية طيبة، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 1000 ريال. الرصيد المتبقي 7974 ريال,ham
تحية طيبة، تأكيد طلبك رقم 86830056. إجمالي المبلغ 499 ريال شامل الضريبة,ham
"أهلاً بك، أخو سعود، تم إيداع مبلغ 1,000 ريال في حسابك بتاريخ 2025-06-08",ham
سعود، تنبيه عاجل من ساب: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://alrajhi-support.info/explore,spam
السلام عليكم، تذكير: سداد قرضك الشهري بقيمة 1200 ريال مستحق يوم 2025-06-10,ham
✨ ❗ تنبيه أمني: حسابك في نمشي معرض للاختراق. التحقق الآن: https://alrajhi-support.net/main/blog اليوم فقط,spam
سعود، 🚨 فقدت محفظتي في جدة وأحتاج 200 ريال لإكمال سفرتي. الله يجزاكم خير: 0553648856 قبل منتصف الليل,spam
أبو أحمد، أهلاً وسهلاً، نود دعوتك لحفل زفاف عبدالله يوم 2025-06-03 في الدمام,ham
نورة، ⚠️ 🔥 تنبيه أمني: حسابك في نمشي معرض للاختراق. التحقق الآن: https://sa-update.net/search/posts/app قبل 24 ساعة,spam
وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://sa-update.sa/wp-content/tag,spam
وزارة العمل: يوجد مشكلة في وثيقتك الرشمية. التصحيح خلال 48 ساعة ضروري: https://ksa-verify.net/wp-content,spam
مرحباً، تهانينا! تمت ترقيتك إلى مدير قسم,ham
💯 ⏰ هيئة الزكاة: يوجد مشكلة في وثيقتك إلرسمية. التصحيح خلال 48 ساعة ضروري: https://customs-pay.net/categories اليوم فقط,spam
محمد، 🔥 ‼️ عميلنا العزيز: يوجد محاولة سحب بقيمة 500 ريال من حسابك. أوقف العملية الآن: https://ksa-verify.net/tag فوراً,spam
لطيفة، 🔥 🚨 عروض اليوم الوطني: QLED TV بسعر 799 ريال فقط! العرض ينتهي اليوم: https://alrajhi-support.live/search قبل منتصف الليل,spam
تحية طيبة، أخو سعود، أبشر: تم تحديث حالة طلبك (تصريح إقامة) بنجاح. يمكنك الاطلاع على التفاصيل في التطبيق,ham
⭐ ❗ مبروك! فزت بـ ماك بوك من أمازون. تأكيد الجائزة خلال ساعتين: https://alrajhi-support.info/categories/wp-content/posts خلال ساعة,spam
أهلاً وسهلاً، نود دعوتك لحفل زفاف عبدالله يوم 2025-06-15 في المدينة,ham
"🔥 مطلوب 39 شخص للعمل في خدمة العملاء. راتب أساسي 6,000 + حوافز. التقديم: https://ksa-verify.sa/category/category/category خلال ساعة",spam
نورة، ⭐ ⏰ تأكيد طلب: لديك 1 قطع لم يتم تسليمها. تحديث العنوان: https://moi-alert.sa/app/categories قبل 24 ساعة,spam
"‼️ فرصة لسيدات مكة: عمل عن بعد براتب 5,000 ريال. تواصل عبر: 0541629227 قبل 24 ساعة",spam
تنبيه أمني: حسابك في نمشي معرض للاختراق. التحقق الآن: https://customs-pay.org/list/search,spam
عبدالله، ‼️ فيروس خطير تم اكتشافه في جهازك! إزالته فوراً عبر: https://sa-update.com/list/categories/blog فوراً,spam
⭐ 🚨 مبروك! فزت بـ ماك بوك من أمازون. تأكيد الجائزة خلال ساعتين: https://sa-update.org/list قبل 24 ساعة,spam
نورة، ✨ ⏰ أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص. خلال ساعة,spam
أخت نورة، فهد، اتصلت عليك لكنك مشغول. اتصل بي عندما تتاح لك فرصة,ham
"‼️ فرصة لسيدات الدمام: عمل عن بعد براتب 5,000 ريال. تواصل عبر: 0581377332 خلال ساعة",spam
نتيجة اختبار May متاحة الآن على البوابة التعليمية,ham
كفالة حاج: ساهم بـ 5000 ريال لإرسال حاج. التبرع: 0584532880,spam
محمد، 🔥 ‼️ تنبيه عاجل من البلاد: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://sa-update.xyz/wp-content/posts/main خلال ساعة,spam
⚠️ أختكم نورة تبحث عن زواج شرعي. التواصل خاص للجادين فقط.,spam
تحية طيبة، أبو أحمد، يرجى مراجعة تقرير المبيعات الشهري المرفق في البريد الإلكتروني,ham
⏰ تم اكتشاف عملية تحويل مشبوهه من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://ksa-verify.info/category قبل 24 ساعة,spam
💯 🚨 أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص. فوراً,spam
‼️ أختكم سارة تبحث عن زواج شرعي. التواصل خاص للجادين فقط. اليوم فقط,spam
أهلاً بك، المرور: تم سداد مخالفة المرور رقم 89994142 بنجاح,ham
خالد، ✨ ❗ التأمينات الاجتماعية: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://alrajhi-support.org/categories/app/category قبل منتصف الليل,spam
تحية طيبة، تذكير: لديك موعد مع د. خالد يوم 2025-06-03 الساعة 11 صباحاً,ham
تحية طيبة، أخت نورة، عروض نون: خصم 30% على الأثاث حتى نهاية الأسبوع,ham
أهلاً بك، تذكير: سداد قرضك الشهري بقيمة 1200 ريال مستحق يوم 2025-06-05,ham
نورة، 🎁 ❗ عرض حصري لسكان الرياض: خصم 70% على الملابس. التسجيل: https://stc-offer.live/categories/app قبل 24 ساعة,spam
تنبيه أمني: حسابك في جرير معرض للاختراق. التحقق الآن: https://alrajhi-support.sa/list/categories/posts,spam
السلام عليكم، أرامكس: شحنتك رقم 171773498091 في طريقها إليك. سائق التوصيل: نورة - (924)864-8923,ham
🚨 تنبيه عاجل من سامبا: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://customs-pay.live/main/tag/categories خلال ساعة,spam
مرحباً، تذكير: سداد قرضك الشهري بقيمة 800 ريال مستحق يوم 2025-06-07,ham
⚠️ 🔥 إشعار من سامبا: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/rerum قبل 24 ساعة,spam
"❗ مطلوب 20 شخص للعمل في خدمة العملاء. راتب أساسي 6,000 + حوافز. التقديم: https://alrajhi-support.info/categories/blog/tags خلال ساعة",spam
تم شحن طلبك رقم 3880139331. رقم الشحنة: SA743598329657,ham
"تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 1,000 ريال. تأكيد الهوية فوزاً: https://customs-pay.info/wp-content",spam
أهلاً بك، تأكيد طلبك رقم 274168611. إجمالي المبلغ 199 ريال شامل الضريبة,ham
⚠️ 🔥 تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://alrajhi-support.live/list/wp-content/app فوراً,spam
تنبيه عاجل من البنك الأهلي: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://ksa-verify.net/list/categories,spam
🔥 تنبيه من وزارة العمل: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://sa-update.net/blog قبل منتصف الليل,spam
"‼️ مطلوب 32 شخص للعمل في خدمة العملاء. راتب أساسي 7,500 + حوافز. التقديم: https://customs-pay.info/wp-content/category فوراً",spam
"❗ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 50,000 ريال. تأكيد الهوية فوراً: https://moi-alert.net/wp-content/app/list قبل 24 ساعة",spam
💰 تنبيه أمني: حسابك في نون معرض للاختراق. التحقق الآن: https://ksa-verify.com/tag/search,spam
⏰ عروض اليوم الوطني: ساعة أبل بسعر 999 ريال فقط! العرض ينتهي اليوم: https://stc-offer.net/blog/list اليوم فقط,spam
